Long,Lat,DET_ana_Type,***Performance_Based***,PB_ana_Type,PB_Return_P.,PB_Cetin_Uncorr_Strain,Cetin_percent,PB_IandY_Uncorr_Strain,IandY_percent,PB_Cetin_Equiv_Strain,PB_IandY_Equiv_Strain,PB_Seismic_Slope_Disp_RandS,PB_Seismic_Slope_Disp_BandT
-151.62,64.444,Mean,***|,N/A,1033,0.004766461,0.476646081,0.001542125,0.154212474,0.004766461,0.001542125,1.431616234,3.239784235
-151.516,64.443,Mean,***|,N/A,1033,0.0044851,0.448509983,0.001358155,0.135815517,0.0044851,0.001358155,1.528926083,3.364174211
-151.412,64.441,Mean,***|,N/A,1033,0.004196283,0.419628348,0.001172762,0.117276154,0.004196283,0.001172762,1.634018295,3.492094448
-151.308,64.44,Mean,***|,N/A,1033,0.005923043,0.592304348,0.001007475,0.100747466,0.005923043,0.001007475,1.739953969,3.617528261
-151.205,64.439,Mean,***|,N/A,1033,0.005716264,0.57162644,0.002805563,0.280556339,0.005716264,0.002805563,1.809183588,3.696599678
-151.101,64.438,Mean,***|,N/A,1033,0.005475788,0.547578788,0.002573035,0.257303498,0.005475788,0.002573035,1.898180097,3.803166328
-150.997,64.436,Mean,***|,N/A,1033,0.005319004,0.531900382,0.002402108,0.240210806,0.005319004,0.002402108,1.966215084,3.883150046
-150.893,64.435,Mean,***|,N/A,1033,0.004999602,0.4999602,0.002081654,0.208165422,0.004999602,0.002081654,2.115624704,4.057451809
-150.789,64.433,Mean,***|,N/A,1033,0.006753307,0.675330693,0.003830425,0.383042492,0.006753307,0.003830425,2.205516744,4.158517908
-150.686,64.432,Mean,***|,N/A,1033,0.006586827,0.65868274,0.003640315,0.364031479,0.006586827,0.003640315,2.267923569,4.223461859
-150.582,64.43,Mean,***|,N/A,1033,0.006437868,0.643786822,0.003462888,0.346288787,0.006437868,0.003462888,2.33084442,4.293822456
-152.347,64.449,Mean,***|,N/A,1033,0.001082687,0.108268703,0,0,0.001082687,0,0.67957606,2.184445704
-152.243,64.448,Mean,***|,N/A,1033,0.002701041,0.270104107,0,0,0.002701041,0,0.798037408,2.368314182
-152.139,64.448,Mean,***|,N/A,1033,0.002417662,0.241766168,0,0,0.002417662,0,0.878663904,2.492910113
-152.035,64.447,Mean,***|,N/A,1033,0.002102551,0.210255116,0,0,0.002102551,0,0.987108834,2.653282608
-151.931,64.446,Mean,***|,N/A,1033,0.003797913,0.379791291,0,0,0.003797913,0,1.077833907,2.776419899
-151.828,64.445,Mean,***|,N/A,1033,0.003405476,0.340547605,0,0,0.003405476,0,1.212277582,2.956178807
-148.003,64.32,Mean,***|,N/A,1033,0.010339486,1.033948642,0.008981513,0.898151342,0.010339486,0.008981513,4.42262671,6.312727008
-147.9,64.316,Mean,***|,N/A,1033,0.010113556,1.011355552,0.010470877,1.047087732,0.010113556,0.010470877,4.606961204,6.501701458
-147.797,64.313,Mean,***|,N/A,1033,0.010178253,1.017825298,0.010593872,1.059387197,0.010178253,0.010593872,4.589278931,6.478370655
-147.694,64.309,Mean,***|,N/A,1033,0.010186919,1.018691906,0.010634635,1.063463544,0.010186919,0.010634635,4.553509972,6.416980471
-147.591,64.305,Mean,***|,N/A,1033,0.010332413,1.033241322,0.008970735,0.897073536,0.010332413,0.008970735,4.413560909,6.277219865
-147.488,64.301,Mean,***|,N/A,1033,0.010602959,1.060295899,0.009476119,0.947611934,0.010602959,0.009476119,4.195963698,6.079108401
-147.385,64.298,Mean,***|,N/A,1033,0.010691983,1.069198275,0.009658016,0.965801634,0.010691983,0.009658016,4.118580855,5.987951445
-147.283,64.294,Mean,***|,N/A,1033,0.010874088,1.087408841,0.007983327,0.798332708,0.010874088,0.007983327,3.991032873,5.87266547
-147.18,64.289,Mean,***|,N/A,1033,0.009135744,0.913574391,0.00843423,0.843423021,0.009135744,0.00843423,3.787291767,5.670791306
-147.077,64.285,Mean,***|,N/A,1033,0.009664371,0.966437118,0.007471197,0.747119704,0.009664371,0.007471197,3.389144344,5.263830999
-146.974,64.281,Mean,***|,N/A,1033,0.008073351,0.807335065,0.006150796,0.615079627,0.008073351,0.006150796,3.142360148,5.024116042
-146.872,64.277,Mean,***|,N/A,1033,0.008373796,0.837379612,0.006659061,0.665906111,0.008373796,0.006659061,2.938512941,4.814521643
-146.769,64.273,Mean,***|,N/A,1033,0.008741682,0.874168212,0.005251697,0.525169736,0.008741682,0.005251697,2.791190125,4.636407876
-146.666,64.268,Mean,***|,N/A,1033,0.007277528,0.727752799,0.004077826,0.40778262,0.007277528,0.004077826,2.500934525,4.343731281
-146.564,64.264,Mean,***|,N/A,1033,0.007785549,0.778554891,0.004776305,0.477630507,0.007785549,0.004776305,2.235408664,4.05162127
-146.461,64.259,Mean,***|,N/A,1033,0.006275972,0.627597197,0.003394731,0.339473139,0.006275972,0.003394731,1.9907991,3.777565044
-146.359,64.254,Mean,***|,N/A,1033,0.006734453,0.673445309,0.001979621,0.197962072,0.006734453,0.001979621,1.769939757,3.523398701
-146.256,64.25,Mean,***|,N/A,1033,0.005361692,0.536169175,0.0025792,0.257920015,0.005361692,0.0025792,1.496271966,3.206838925
-146.154,64.245,Mean,***|,N/A,1033,0.005863881,0.586388073,0.001059848,0.10598475,0.005863881,0.001059848,1.294297597,2.959254106
-153.074,64.45,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.161833206
-152.97,64.45,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.307351206
-152.866,64.45,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.455851437
-152.763,64.45,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.591969898
-152.659,64.45,Mean,***|,N/A,1033,0.001897912,0.189791214,0,0,0.001897912,0,0.5,1.737923974
-152.555,64.449,Mean,***|,N/A,1033,0.001615035,0.161503457,0,0,0.001615035,0,0.5,1.87669967
-152.451,64.449,Mean,***|,N/A,1033,0.001317547,0.131754715,0,0,0.001317547,0,0.589852276,2.045437817
-148.327,64.241,Mean,***|,N/A,1033,0.01027878,1.027877961,0.010874184,1.087418426,0.01027878,0.010874184,4.364951213,6.22875849
-148.225,64.237,Mean,***|,N/A,1033,0.010184053,1.018405265,0.010675787,1.067578696,0.010184053,0.010675787,4.421020695,6.275689725
-148.122,64.234,Mean,***|,N/A,1033,0.010103519,1.010351886,0.010470571,1.047057139,0.010103519,0.010470571,4.489355446,6.331726614
-148.019,64.231,Mean,***|,N/A,1033,0.009972966,0.997296612,0.010201939,1.020193888,0.009972966,0.010201939,4.590918392,6.422043322
-147.916,64.227,Mean,***|,N/A,1033,0.009951518,0.995151755,0.010200859,1.020085867,0.009951518,0.010200859,4.498126147,6.331052851
-147.814,64.223,Mean,***|,N/A,1033,0.010085296,1.008529577,0.010516705,1.051670456,0.010085296,0.010516705,4.290304545,6.121903235
-147.711,64.22,Mean,***|,N/A,1033,0.010002386,1.000238581,0.010313551,1.031355113,0.010002386,0.010313551,4.453386003,6.243963474
-147.609,64.216,Mean,***|,N/A,1033,0.010012193,1.001219308,0.010337576,1.033757594,0.010012193,0.010337576,4.343933671,6.180021943
-147.506,64.212,Mean,***|,N/A,1033,0.009986011,0.998601102,0.010291781,1.029178138,0.009986011,0.010291781,4.350228034,6.166409385
-147.404,64.208,Mean,***|,N/A,1033,0.010214581,1.021458133,0.01082143,1.082142994,0.010214581,0.01082143,4.224004544,6.010237565
-147.301,64.204,Mean,***|,N/A,1033,0.010428839,1.042883934,0.009277438,0.927743803,0.010428839,0.009277438,3.923639474,5.754350211
-147.199,64.2,Mean,***|,N/A,1033,0.010713463,1.071346311,0.00986189,0.986188988,0.010713463,0.00986189,3.677082521,5.490973397
-147.096,64.196,Mean,***|,N/A,1033,0.010816896,1.081689592,0.008029605,0.802960528,0.010816896,0.008029605,3.615387584,5.437939233
-146.994,64.192,Mean,***|,N/A,1033,0.009183991,0.918399114,0.008696346,0.86963463,0.009183991,0.008696346,3.343709126,5.160880342
-146.891,64.188,Mean,***|,N/A,1033,0.009511283,0.951128256,0.007330066,0.733006591,0.009511283,0.007330066,3.212684488,4.993569888
-146.789,64.183,Mean,***|,N/A,1033,0.008000586,0.800058591,0.006157661,0.615766128,0.008000586,0.006157661,2.976151951,4.724769732
-146.687,64.179,Mean,***|,N/A,1033,0.008408497,0.840849651,0.006854401,0.685440051,0.008408497,0.006854401,2.647456638,4.420063868
-146.585,64.174,Mean,***|,N/A,1033,0.008918865,0.891886486,0.005648868,0.564886782,0.008918865,0.005648868,2.361020583,4.118489298
-146.482,64.17,Mean,***|,N/A,1033,0.007397549,0.739754946,0.004372614,0.437261408,0.007397549,0.004372614,2.101429127,3.851644556
-146.38,64.165,Mean,***|,N/A,1033,0.006053032,0.605303162,0.003227531,0.322753082,0.006053032,0.003227531,1.863588173,3.565972468
-146.278,64.161,Mean,***|,N/A,1033,0.00637102,0.637101998,0.003622772,0.362277175,0.00637102,0.003622772,1.612065036,3.308477962
-146.176,64.156,Mean,***|,N/A,1033,0.006896571,0.689657148,0.002211954,0.221195371,0.006896571,0.002211954,1.375777589,3.029073892
-153.074,64.36,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.368185372
-152.97,64.36,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.51064332
-152.867,64.36,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.650804915
-152.763,64.36,Mean,***|,N/A,1033,0.001758592,0.175859237,0,0,0.001758592,0,0.5,1.805677373
-152.66,64.36,Mean,***|,N/A,1033,0.001473582,0.147358156,0,0,0.001473582,0,0.532715208,1.953801616
-152.556,64.36,Mean,***|,N/A,1033,0.001186499,0.118649861,0,0,0.001186499,0,0.636854488,2.118311484
-152.453,64.359,Mean,***|,N/A,1033,0.002833107,0.283310713,0,0,0.002833107,0,0.760586732,2.312464278
-152.349,64.359,Mean,***|,N/A,1033,0.002464015,0.246401481,0,0,0.002464015,0,0.869089853,2.479649272
-152.246,64.358,Mean,***|,N/A,1033,0.00212215,0.212215012,0,0,0.00212215,0,0.985037795,2.653287653
-152.142,64.358,Mean,***|,N/A,1033,0.003755003,0.375500303,0,0,0.003755003,0,1.101505119,2.810785694
-152.038,64.357,Mean,***|,N/A,1033,0.003475295,0.347529514,0,0,0.003475295,0,1.187763178,2.926614546
-151.935,64.356,Mean,***|,N/A,1033,0.003103745,0.310374474,0.001767943,0.176794256,0.003103745,0.001767943,1.325733587,3.107491191
-151.831,64.356,Mean,***|,N/A,1033,0.00470094,0.470093957,0.00149264,0.149264033,0.00470094,0.00149264,1.462503254,3.284131318
-151.728,64.355,Mean,***|,N/A,1033,0.004448609,0.44486087,0.001334781,0.133478104,0.004448609,0.001334781,1.538910297,3.377301277
-151.624,64.354,Mean,***|,N/A,1033,0.004117621,0.411762138,0.001118264,0.111826351,0.004117621,0.001118264,1.669817236,3.537444314
-151.521,64.353,Mean,***|,N/A,1033,0.00572975,0.57297498,0.00280626,0.280626033,0.00572975,0.00280626,1.814355096,3.709388799
-151.417,64.352,Mean,***|,N/A,1033,0.005399296,0.539929594,0.002479597,0.247959693,0.005399296,0.002479597,1.948471145,3.870274962
-151.314,64.351,Mean,***|,N/A,1033,0.00510564,0.510563997,0.002172608,0.21726075,0.00510564,0.002172608,2.085970216,4.032631488
-151.21,64.349,Mean,***|,N/A,1033,0.006848035,0.684803487,0.003930585,0.393058546,0.006848035,0.003930585,2.181662648,4.14129884
-151.107,64.348,Mean,***|,N/A,1033,0.006609151,0.66091512,0.003653237,0.365323735,0.006609151,0.003653237,2.273889714,4.238617394
-151.004,64.347,Mean,***|,N/A,1033,0.00643371,0.643371008,0.003451261,0.345126056,0.00643371,0.003451261,2.340771207,4.313448984
-150.9,64.345,Mean,***|,N/A,1033,0.006297622,0.629762225,0.00330603,0.330603004,0.006297622,0.00330603,2.387514639,4.356796167
-150.797,64.344,Mean,***|,N/A,1033,0.006148021,0.614802106,0.003131131,0.313113064,0.006148021,0.003131131,2.453202564,4.427556066
-150.693,64.342,Mean,***|,N/A,1033,0.006068419,0.606841887,0.003051045,0.305104497,0.006068419,0.003051045,2.46804167,4.436818817
-150.59,64.341,Mean,***|,N/A,1033,0.005992134,0.59921345,0.002970765,0.297076545,0.005992134,0.002970765,2.492389894,4.45814483
-150.486,64.339,Mean,***|,N/A,1033,0.007699463,0.769946298,0.004559805,0.455980494,0.007699463,0.004559805,2.62559213,4.60933616
-150.383,64.337,Mean,***|,N/A,1033,0.007691991,0.769199053,0.004574713,0.457471331,0.007691991,0.004574713,2.60453071,4.574169708
-150.28,64.335,Mean,***|,N/A,1033,0.007587197,0.758719703,0.004442293,0.444229263,0.007587197,0.004442293,2.636869573,4.606149441
-150.176,64.333,Mean,***|,N/A,1033,0.007366782,0.736678173,0.004141225,0.414122502,0.007366782,0.004141225,2.748776424,4.721313472
-150.073,64.331,Mean,***|,N/A,1033,0.007274078,0.727407819,0.003996004,0.39960042,0.007274078,0.003996004,2.793419653,4.765667722
-149.97,64.329,Mean,***|,N/A,1033,0.007238436,0.723843554,0.003967407,0.396740702,0.007238436,0.003967407,2.794622021,4.753432907
-149.866,64.327,Mean,***|,N/A,1033,0.00713646,0.713646041,0.005791302,0.579130164,0.00713646,0.005791302,2.836748763,4.791553701
-149.763,64.325,Mean,***|,N/A,1033,0.007011545,0.701154536,0.005591353,0.559135273,0.007011545,0.005591353,2.894219331,4.848020557
-149.66,64.322,Mean,***|,N/A,1033,0.008683448,0.86834477,0.005125068,0.512506811,0.008683448,0.005125068,3.064685024,5.031490126
-149.557,64.32,Mean,***|,N/A,1033,0.008523116,0.852311586,0.006867886,0.686788629,0.008523116,0.006867886,3.135136725,5.099173529
-149.454,64.317,Mean,***|,N/A,1033,0.008302644,0.830264381,0.006492289,0.64922888,0.008302644,0.006492289,3.261195997,5.22249248
-149.35,64.315,Mean,***|,N/A,1033,0.008142979,0.814297911,0.006234244,0.623424391,0.008142979,0.006234244,3.340032239,5.296772855
-149.247,64.312,Mean,***|,N/A,1033,0.008090602,0.809060224,0.006178088,0.617808789,0.008090602,0.006178088,3.334277645,5.272966237
-149.144,64.31,Mean,***|,N/A,1033,0.00989361,0.989361013,0.007855891,0.785589093,0.00989361,0.007855891,3.446340299,5.380953032
-149.041,64.307,Mean,***|,N/A,1033,0.009740115,0.974011541,0.007591907,0.75919073,0.009740115,0.007591907,3.526025498,5.464386075
-148.938,64.304,Mean,***|,N/A,1033,0.009247227,0.924722708,0.008648914,0.864891388,0.009247227,0.008648914,3.860538363,5.788884806
-148.835,64.301,Mean,***|,N/A,1033,0.009174737,0.917473667,0.008500034,0.850003431,0.009174737,0.008500034,3.903236667,5.83738451
-148.732,64.298,Mean,***|,N/A,1033,0.008994587,0.899458709,0.008168396,0.816839555,0.008994587,0.008168396,4.017022483,5.936927602
-148.629,64.295,Mean,***|,N/A,1033,0.010732549,1.073254851,0.009747288,0.974728832,0.010732549,0.009747288,4.164798063,6.065539594
-148.526,64.292,Mean,***|,N/A,1033,0.010623382,1.062338211,0.009538139,0.953813894,0.010623382,0.009538139,4.256116356,6.144967615
-148.423,64.289,Mean,***|,N/A,1033,0.01039735,1.039734953,0.009101868,0.910186813,0.01039735,0.009101868,4.420653025,6.299688112
-148.32,64.286,Mean,***|,N/A,1033,0.01024305,1.024304994,0.010777853,1.077785287,0.01024305,0.010777853,4.52058663,6.388031934
-148.217,64.282,Mean,***|,N/A,1033,0.010257105,1.025710525,0.010801786,1.080178581,0.010257105,0.010801786,4.46965717,6.3411523
-148.114,64.279,Mean,***|,N/A,1033,0.010246497,1.024649678,0.010785599,1.078559881,0.010246497,0.010785599,4.468445511,6.335462182
-148.011,64.275,Mean,***|,N/A,1033,0.010152213,1.015221268,0.01060931,1.060931003,0.010152213,0.01060931,4.526601125,6.374969914
-147.908,64.272,Mean,***|,N/A,1033,0.010080029,1.008002948,0.010467645,1.046764476,0.010080029,0.010467645,4.572598501,6.408959789
-147.805,64.268,Mean,***|,N/A,1033,0.01025791,1.025791019,0.010834339,1.083433935,0.01025791,0.010834339,4.376898305,6.224443212
-147.703,64.264,Mean,***|,N/A,1033,0.010485767,1.04857668,0.009315121,0.931512102,0.010485767,0.009315121,4.17547587,6.021794714
-147.6,64.261,Mean,***|,N/A,1033,0.010467875,1.046787547,0.009288743,0.928874347,0.010467875,0.009288743,4.175977958,6.017518357
-147.497,64.257,Mean,***|,N/A,1033,0.010469978,1.046997787,0.009306608,0.930660841,0.010469978,0.009306608,4.050681128,5.925291724
-147.394,64.253,Mean,***|,N/A,1033,0.010485842,1.048584165,0.009287372,0.928737233,0.010485842,0.009287372,4.063795389,5.955113338
-147.292,64.249,Mean,***|,N/A,1033,0.010625947,1.062594658,0.009554066,0.955406594,0.010625947,0.009554066,4.034777011,5.888124239
-147.189,64.245,Mean,***|,N/A,1033,0.009154912,0.915491188,0.008549424,0.854942393,0.009154912,0.008549424,3.558692877,5.438211422
-147.087,64.241,Mean,***|,N/A,1033,0.00948025,0.948024962,0.007180058,0.718005808,0.00948025,0.007180058,3.319758677,5.195662851
-146.984,64.237,Mean,***|,N/A,1033,0.009707792,0.970779162,0.00760497,0.760497035,0.009707792,0.00760497,3.238261158,5.072207316
-146.882,64.232,Mean,***|,N/A,1033,0.009895282,0.989528176,0.005944448,0.594444798,0.009895282,0.005944448,3.037360586,4.90614663
-146.779,64.228,Mean,***|,N/A,1033,0.008349584,0.834958384,0.006688701,0.668870054,0.008349584,0.006688701,2.837549681,4.659080324
-146.677,64.223,Mean,***|,N/A,1033,0.008857373,0.885737323,0.005500418,0.550041824,0.008857373,0.005500418,2.536603363,4.338740072
-146.574,64.219,Mean,***|,N/A,1033,0.007423106,0.742310563,0.004354462,0.435446194,0.007423106,0.004354462,2.232101392,4.024480119
-146.472,64.214,Mean,***|,N/A,1033,0.00790255,0.790254988,0.003035603,0.303560324,0.00790255,0.003035603,1.974559841,3.734269886
-146.37,64.21,Mean,***|,N/A,1033,0.006299033,0.629903256,0.003490138,0.349013804,0.006299033,0.003490138,1.798596926,3.536814864
-146.267,64.205,Mean,***|,N/A,1033,0.006835559,0.683555903,0.002122569,0.212256883,0.006835559,0.002122569,1.532255457,3.235385714
-146.165,64.2,Mean,***|,N/A,1033,0.005184307,0.518430657,0.002431036,0.243103555,0.005184307,0.002431036,1.388654885,3.068837291
-153.074,64.405,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.261478692
-152.97,64.405,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.392173633
-152.867,64.405,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.530209663
-152.763,64.405,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.689569794
-152.659,64.405,Mean,***|,N/A,1033,0.00168359,0.168359008,0,0,0.00168359,0,0.5,1.838976112
-152.555,64.405,Mean,***|,N/A,1033,0.001370272,0.137027249,0,0,0.001370272,0,0.570092229,2.014302769
-152.452,64.404,Mean,***|,N/A,1033,0.001096817,0.109681671,0,0,0.001096817,0,0.675535636,2.177861183
-152.348,64.404,Mean,***|,N/A,1033,0.002747114,0.274711366,0,0,0.002747114,0,0.785273183,2.348047667
-152.244,64.403,Mean,***|,N/A,1033,0.002390036,0.239003604,0,0,0.002390036,0,0.891753061,2.512777485
-152.141,64.403,Mean,***|,N/A,1033,0.002039322,0.203932167,0,0,0.002039322,0,1.018033975,2.698399699
-152.037,64.402,Mean,***|,N/A,1033,0.003621189,0.362118895,0,0,0.003621189,0,1.149463971,2.874668474
-151.933,64.401,Mean,***|,N/A,1033,0.003259072,0.325907174,0.00189239,0.189239038,0.003259072,0.00189239,1.272537687,3.036244479
-151.83,64.401,Mean,***|,N/A,1033,0.004914359,0.491435861,0.001631249,0.16312489,0.004914359,0.001631249,1.396660202,3.195726967
-151.726,64.4,Mean,***|,N/A,1033,0.004645183,0.464518276,0.001457772,0.145777151,0.004645183,0.001457772,1.476617696,3.303406604
-151.622,64.399,Mean,***|,N/A,1033,0.004274175,0.427417496,0.001211839,0.121183904,0.004274175,0.001211839,1.622269218,3.48480034
-151.518,64.398,Mean,***|,N/A,1033,0.004002284,0.400228381,0.001035691,0.103569069,0.004002284,0.001035691,1.730412053,3.611955072
-151.415,64.397,Mean,***|,N/A,1033,0.005777387,0.577738681,0.002855883,0.285588253,0.005777387,0.002855883,1.79408657,3.68294684
-151.311,64.395,Mean,***|,N/A,1033,0.005427797,0.542779687,0.002510794,0.25107942,0.005427797,0.002510794,1.933536806,3.845833397
-151.208,64.394,Mean,***|,N/A,1033,0.005229941,0.522994117,0.002303887,0.230388748,0.005229941,0.002303887,2.019218671,3.942843004
-151.104,64.393,Mean,***|,N/A,1033,0.006940075,0.694007533,0.002040225,0.204022454,0.006940075,0.002040225,2.143231044,4.086199194
-151,64.392,Mean,***|,N/A,1033,0.006752987,0.675298718,0.003830914,0.38309135,0.006752987,0.003830914,2.21056559,4.158222748
-150.897,64.39,Mean,***|,N/A,1033,0.006541493,0.654149319,0.003584134,0.358413428,0.006541493,0.003584134,2.294379026,4.251562967
-150.793,64.389,Mean,***|,N/A,1033,0.006394341,0.63943406,0.003418197,0.341819702,0.006394341,0.003418197,2.348002078,4.306259057
-150.689,64.387,Mean,***|,N/A,1033,0.006224122,0.622412238,0.003217868,0.321786752,0.006224122,0.003217868,2.42219556,4.385788258
-150.586,64.385,Mean,***|,N/A,1033,0.006089428,0.608942751,0.003061865,0.306186475,0.006089428,0.003061865,2.475613628,4.448101105
-150.482,64.384,Mean,***|,N/A,1033,0.006034263,0.603426271,0.003007592,0.300759192,0.006034263,0.003007592,2.489947764,4.456101096
-150.379,64.382,Mean,***|,N/A,1033,0.006024861,0.602486065,0.003009448,0.300944752,0.006024861,0.003009448,2.478238833,4.436770653
-150.275,64.38,Mean,***|,N/A,1033,0.007850432,0.785043197,0.004783892,0.47838919,0.007850432,0.004783892,2.542772574,4.504554882
-150.172,64.378,Mean,***|,N/A,1033,0.007764522,0.776452181,0.004669882,0.466988178,0.007764522,0.004669882,2.571021027,4.537972973
-150.068,64.376,Mean,***|,N/A,1033,0.007652388,0.765238844,0.004529018,0.452901849,0.007652388,0.004529018,2.611965409,4.574606022
-149.965,64.374,Mean,***|,N/A,1033,0.007530291,0.753029143,0.004374077,0.437407745,0.007530291,0.004374077,2.660145067,4.618229003
-149.861,64.372,Mean,***|,N/A,1033,0.007442095,0.74420951,0.004263084,0.426308427,0.007442095,0.004263084,2.691355588,4.644652052
-149.758,64.369,Mean,***|,N/A,1033,0.007276315,0.727631544,0.004008919,0.400891932,0.007276315,0.004008919,2.785193695,4.745275852
-149.655,64.367,Mean,***|,N/A,1033,0.007034287,0.70342875,0.005608692,0.560869248,0.007034287,0.005608692,2.911857504,4.868902163
-149.551,64.365,Mean,***|,N/A,1033,0.006989096,0.69890958,0.00555177,0.55517701,0.006989096,0.00555177,2.916093689,4.865345429
-149.448,64.362,Mean,***|,N/A,1033,0.008759055,0.87590549,0.005237851,0.523785084,0.008759055,0.005237851,3.021543501,4.982192186
-149.344,64.36,Mean,***|,N/A,1033,0.008577233,0.857723288,0.004981666,0.498166589,0.008577233,0.004981666,3.104084772,5.063278197
-149.241,64.357,Mean,***|,N/A,1033,0.008287783,0.828778316,0.006463959,0.646395906,0.008287783,0.006463959,3.283471406,5.246489024
-149.138,64.354,Mean,***|,N/A,1033,0.008064843,0.806484328,0.006092257,0.609225707,0.008064843,0.006092257,3.417753414,5.37788656
-149.034,64.352,Mean,***|,N/A,1033,0.008008013,0.800801288,0.006020691,0.602069118,0.008008013,0.006020691,3.418870631,5.365116369
-148.931,64.349,Mean,***|,N/A,1033,0.009631033,0.963103292,0.007380064,0.738006372,0.009631033,0.007380064,3.632925606,5.574863548
-148.828,64.346,Mean,***|,N/A,1033,0.009577844,0.957784447,0.007308355,0.730835453,0.009577844,0.007308355,3.657398997,5.584503251
-148.725,64.343,Mean,***|,N/A,1033,0.009180571,0.918057067,0.008491129,0.849112913,0.009180571,0.008491129,3.960453084,5.902529521
-148.622,64.34,Mean,***|,N/A,1033,0.009068436,0.90684358,0.008273784,0.827378433,0.009068436,0.008273784,4.025593411,5.961400352
-148.518,64.337,Mean,***|,N/A,1033,0.008969157,0.896915712,0.008098252,0.809825234,0.008969157,0.008098252,4.084085681,6.011540018
-148.415,64.333,Mean,***|,N/A,1033,0.010602223,1.060222323,0.009439274,0.94392744,0.010602223,0.009439274,4.332883754,6.248120921
-148.312,64.33,Mean,***|,N/A,1033,0.010533691,1.053369125,0.009308719,0.930871851,0.010533691,0.009308719,4.362932605,6.274779296
-148.209,64.327,Mean,***|,N/A,1033,0.010461021,1.046102146,0.009198687,0.91986866,0.010461021,0.009198687,4.404690062,6.295506526
-148.106,64.323,Mean,***|,N/A,1033,0.010219549,1.021954893,0.010694126,1.069412626,0.010219549,0.010694126,4.592517244,6.4810682
-150.421,63.934,Mean,***|,N/A,1033,0.0125793,1.257930015,0.01347334,1.347334011,0.0125793,0.01347334,5.533859461,7.204614892
-150.421,63.934,Mean,***|,N/A,1033,0.0125793,1.257930015,0.01347334,1.347334011,0.0125793,0.01347334,5.533859461,7.204614892
-150.319,63.932,Mean,***|,N/A,1033,0.012442749,1.244274853,0.013274078,1.327407773,0.012442749,0.013274078,5.602085102,7.24469699
-150.217,63.93,Mean,***|,N/A,1033,0.012401453,1.240145283,0.013217684,1.321768428,0.012401453,0.013217684,5.577528409,7.214274339
-150.115,63.928,Mean,***|,N/A,1033,0.012335747,1.233574716,0.013151524,1.315152422,0.012335747,0.013151524,5.555914691,7.146313376
-150.013,63.926,Mean,***|,N/A,1033,0.012263258,1.226325776,0.013056068,1.305606778,0.012263258,0.013056068,5.555283957,7.124212801
-149.912,63.924,Mean,***|,N/A,1033,0.012062168,1.206216838,0.014773933,1.477393263,0.012062168,0.014773933,5.688178476,7.17830781
-149.81,63.921,Mean,***|,N/A,1033,0.013805552,1.380555156,0.014480296,1.448029602,0.013805552,0.014480296,5.86540484,7.32106706
-149.708,63.919,Mean,***|,N/A,1033,0.013724574,1.372457439,0.014411305,1.441130507,0.013724574,0.014411305,5.866416573,7.289954605
-149.606,63.917,Mean,***|,N/A,1033,0.013603085,1.36030849,0.014224737,1.422473655,0.013603085,0.014224737,5.934929559,7.322092199
-149.505,63.914,Mean,***|,N/A,1033,0.013501287,1.350128685,0.014102727,1.410272677,0.013501287,0.014102727,5.949966375,7.309054811
-149.403,63.912,Mean,***|,N/A,1033,0.013358641,1.335864072,0.013925958,1.392595795,0.013358641,0.013925958,6.081450389,7.369734173
-149.301,63.909,Mean,***|,N/A,1033,0.01316143,1.31614302,0.015651669,1.565166872,0.01316143,0.015651669,6.15137972,7.381665841
-149.199,63.907,Mean,***|,N/A,1033,0.012949799,1.2949799,0.015365317,1.53653173,0.012949799,0.015365317,6.363654881,7.513255179
-149.098,63.904,Mean,***|,N/A,1033,0.014664503,1.466450346,0.01499539,1.499539011,0.014664503,0.01499539,6.524670912,7.581965152
-148.996,63.901,Mean,***|,N/A,1033,0.014627998,1.462799846,0.014964328,1.496432782,0.014627998,0.014964328,6.792989022,7.653462377
-148.895,63.898,Mean,***|,N/A,1033,0.014490327,1.449032659,0.016752192,1.675219182,0.014490327,0.016752192,6.901065463,7.679194781
-148.793,63.895,Mean,***|,N/A,1033,0.014282519,1.428251944,0.016440758,1.644075794,0.014282519,0.016440758,7.115571251,7.786786383
-148.691,63.892,Mean,***|,N/A,1033,0.014256363,1.425636334,0.016410253,1.641025337,0.014256363,0.016410253,7.39216892,7.870311725
-148.59,63.889,Mean,***|,N/A,1033,0.014065097,1.406509722,0.016140149,1.61401489,0.014065097,0.016140149,7.305086561,7.869328882
-148.488,63.886,Mean,***|,N/A,1033,0.014001407,1.400140713,0.016057662,1.605766184,0.014001407,0.016057662,7.307282147,7.846201755
